Experiment,ExperimentNum,Participant,DominantEye,SubTrial,TrialType,Condition,Congruency,Alignment,SameDifferent,thisResponse,isCorrect,reactionTime,FaceGroup,StudyUpper,StudyLower,TargetUpper,TargetLower,TargetLower2,studyDuration,targetDuration,maskDuration,trialDuration,trialEndTime,Trial,ChoseFace,MatchStudy
112_CF_monocular_catch_test,112,1220,Right,1,Catch,monocular,incongruent,aligned,Left,5,0,11.0856181901327,F2,F2067.png,F2032.png,F2017.png,F2032.png,F2016.png,0.3,0.3,0.5,11.092972044542,2019-03-13-09:13:35,70,F2016.png,0
112_CF_monocular_catch_test,112,1220,Right,2,Catch,monocular,congruent,aligned,Left,4,1,4.8157348465611,M5,M5178.png,M5146.png,M5152.png,M5154.png,M5178.png,0.3,0.3,0.5,4.82567844293953,2019-03-13-09:14:59,95,M5154.png,0
112_CF_monocular_catch_test,112,1220,Right,3,Catch,monocular,incongruent,aligned,Right,5,1,8.0410152226832,F1,F1002.png,F1046.png,F1015.png,F1046.png,F1059.png,0.3,0.3,0.5,8.05091262867791,2019-03-13-09:16:09,119,F1046.png,1
112_CF_monocular_catch_test,112,1220,Right,4,Catch,monocular,incongruent,aligned,Left,5,0,8.92126281143283,M4,M4134.png,M4136.png,M4188.png,M4136.png,M4197.png,0.3,0.3,0.5,8.92605927199475,2019-03-13-09:19:41,186,M4197.png,0
112_CF_monocular_catch_test,112,1220,Right,5,Catch,monocular,incongruent,aligned,Left,5,0,4.76061327169009,F3,F3079.png,F3047.png,F3079.png,F3112.png,F3062.png,0.3,0.3,0.5,4.76732490843278,2019-03-13-09:20:13,197,F3062.png,0
112_CF_monocular_catch_test,112,1220,Right,6,Catch,monocular,incongruent,misaligned,Right,4,0,5.03545918659074,F2,F2067.png,F2032.png,F2017.png,F2032.png,F2016.png,0.3,0.3,0.5,5.04191831577918,2019-03-13-09:22:59,252,F2016.png,0
112_CF_monocular_catch_test,112,1220,Right,7,Catch,monocular,congruent,misaligned,Right,5,1,7.42571094729647,M5,M5178.png,M5146.png,M5152.png,M5154.png,M5178.png,0.3,0.3,0.5,7.43421306092932,2019-03-13-09:23:47,268,M5154.png,0
112_CF_monocular_catch_test,112,1220,Right,8,Catch,monocular,incongruent,misaligned,Right,5,1,5.05503740567656,F1,F1002.png,F1046.png,F1015.png,F1046.png,F1059.png,0.3,0.3,0.5,5.05894614028512,2019-03-13-09:25:23,298,F1046.png,1
112_CF_monocular_catch_test,112,1220,Right,9,Catch,monocular,incongruent,misaligned,Left,4,1,2.21044518995041,M4,M4134.png,M4136.png,M4188.png,M4136.png,M4197.png,0.3,0.3,0.5,2.21690226622741,2019-03-13-09:26:00,312,M4136.png,1
112_CF_monocular_catch_test,112,1220,Right,10,Catch,monocular,incongruent,misaligned,Right,5,1,5.53011083985621,F3,F3079.png,F3047.png,F3079.png,F3112.png,F3062.png,0.3,0.3,0.5,5.53396825179516,2019-03-13-09:26:15,316,F3112.png,0
112_catch_test,112,1220,Right,1,Catch,monocular,congruent,aligned,Left,4,1,1.62032822558831,F5,F5078.png,F5033.png,F5078.png,F5033.png,F5076.png,0.3,0.3,0.5,1.62529352291313,2019-03-13-09:44:57,1,F5033.png,1
112_catch_test,112,1220,Right,2,Catch,monocular,congruent,aligned,Right,5,1,1.16521999603719,M3,M3013.png,M3153.png,M3013.png,M3153.png,M3183.png,0.3,0.3,0.5,1.17513514460006,2019-03-13-09:45:00,2,M3153.png,1
112_catch_test,112,1220,Right,3,Catch,monocular,congruent,aligned,Left,4,1,0.865310835753917,F4,F4040.png,F4020.png,F4040.png,F4020.png,F4064.png,0.3,0.3,0.5,0.875103201338788,2019-03-13-09:45:03,3,F4020.png,1
112_catch_test,112,1220,Right,4,Catch,monocular,congruent,aligned,Right,5,1,1.66466861807567,M1,M1119.png,M1186.png,M1125.png,M1122.png,M1119.png,0.3,0.3,0.5,1.6752612751734,2019-03-13-09:45:07,4,M1122.png,0
112_catch_test,112,1220,Right,5,Catch,monocular,congruent,aligned,Left,4,1,0.880552642527618,M4,M4134.png,M4136.png,M4134.png,M4136.png,M4197.png,0.3,0.3,0.5,0.89181728445692,2019-03-13-09:45:10,5,M4136.png,1
112_catch_test,112,1220,Right,6,Catch,monocular,congruent,misaligned,Right,4,0,1.69599021041358,F5,F5078.png,F5033.png,F5078.png,F5033.png,F5076.png,0.3,0.3,0.5,1.70018669412821,2019-03-13-09:45:14,6,F5076.png,0
112_catch_test,112,1220,Right,7,Catch,monocular,congruent,misaligned,Right,5,1,0.875746787627577,M3,M3013.png,M3153.png,M3013.png,M3153.png,M3183.png,0.3,0.3,0.5,0.883495142319589,2019-03-13-09:45:17,7,M3153.png,1
112_catch_test,112,1220,Right,8,Catch,monocular,congruent,misaligned,Right,5,1,0.810181733584614,F4,F4040.png,F4020.png,F4040.png,F4020.png,F4064.png,0.3,0.3,0.5,0.816831538119004,2019-03-13-09:45:20,8,F4020.png,1
112_catch_test,112,1220,Right,9,Catch,monocular,congruent,misaligned,Right,5,1,0.645276518000173,M1,M1119.png,M1186.png,M1125.png,M1122.png,M1119.png,0.3,0.3,0.5,0.650057395847398,2019-03-13-09:45:23,9,M1122.png,0
112_catch_test,112,1220,Right,10,Catch,monocular,congruent,misaligned,Left,4,1,1.00010640900291,M4,M4134.png,M4136.png,M4134.png,M4136.png,M4197.png,0.3,0.3,0.5,1.00840460056497,2019-03-13-09:45:26,10,M4136.png,1
112_catch_test,112,1220,Right,11,Catch,monocular,incongruent,aligned,Right,5,1,2.5909528396005,F2,F2016.png,F2067.png,F2032.png,F2067.png,F2017.png,0.3,0.3,0.5,2.60030656741583,2019-03-13-09:45:30,11,F2067.png,1
112_catch_test,112,1220,Right,12,Catch,monocular,congruent,aligned,Left,4,1,1.71592794438766,M5,M5154.png,M5146.png,M5152.png,M5178.png,M5154.png,0.3,0.3,0.5,1.72517423675163,2019-03-13-09:45:34,12,M5178.png,0
112_catch_test,112,1220,Right,13,Catch,monocular,incongruent,aligned,Left,4,1,1.6700441546127,F1,F1046.png,F1015.png,F1002.png,F1015.png,F1059.png,0.3,0.3,0.5,1.67525663149718,2019-03-13-09:45:38,13,F1015.png,1
112_catch_test,112,1220,Right,14,Catch,monocular,incongruent,aligned,Left,4,1,1.04567580837465,M4,M4134.png,M4136.png,M4188.png,M4136.png,M4197.png,0.3,0.3,0.5,1.0501466972928,2019-03-13-09:45:41,14,M4136.png,1
112_catch_test,112,1220,Right,15,Catch,monocular,incongruent,aligned,Left,4,1,1.64548796741292,F3,F3047.png,F3062.png,F3047.png,F3079.png,F3112.png,0.3,0.3,0.5,1.65018575041904,2019-03-13-09:45:45,15,F3079.png,0
112_catch_test,112,1220,Right,16,Catch,monocular,incongruent,misaligned,Right,4,0,2.61533692477678,F2,F2016.png,F2067.png,F2032.png,F2067.png,F2017.png,0.3,0.3,0.5,2.6254078985512,2019-03-13-09:45:50,16,F2017.png,0
112_catch_test,112,1220,Right,17,Catch,monocular,congruent,misaligned,Left,4,1,0.880217334401095,M5,M5154.png,M5146.png,M5152.png,M5178.png,M5154.png,0.3,0.3,0.5,0.883428422836005,2019-03-13-09:45:53,17,M5178.png,0
112_catch_test,112,1220,Right,18,Catch,monocular,incongruent,misaligned,Left,4,1,2.45072219551366,F1,F1046.png,F1015.png,F1002.png,F1015.png,F1059.png,0.3,0.3,0.5,2.45866024836141,2019-03-13-09:45:57,18,F1015.png,1
112_catch_test,112,1220,Right,19,Catch,monocular,incongruent,misaligned,Right,5,1,0.810436978325015,M4,M4134.png,M4136.png,M4188.png,M4136.png,M4197.png,0.3,0.3,0.5,0.816875236298074,2019-03-13-09:46:00,19,M4136.png,1
112_catch_test,112,1220,Right,20,Catch,monocular,incongruent,misaligned,Right,5,1,1.10075715722633,F3,F3047.png,F3062.png,F3047.png,F3079.png,F3112.png,0.3,0.3,0.5,1.10839636570017,2019-03-13-09:46:03,20,F3079.png,0
112_CF_CFS_catch_test,112,1221,Right,1,Catch,CFS,incongruent,aligned,Left,5,0,8.14331855809723,F2,F2032.png,F2067.png,F2032.png,F2016.png,F2017.png,0.3,0.3,0.5,8.15099192157504,2019-03-13-14:45:05,38,F2017.png,0
112_CF_CFS_catch_test,112,1221,Right,2,Catch,CFS,congruent,aligned,Right,4,0,3.98516432663018,M1,M1122.png,M1119.png,M1186.png,M1125.png,M1122.png,0.3,0.3,0.5,3.99215618515154,2019-03-13-14:46:17,59,M1122.png,0
112_CF_CFS_catch_test,112,1221,Right,3,Catch,CFS,incongruent,aligned,Left,4,1,5.52061443500861,M4,M4136.png,M4197.png,M4136.png,M4134.png,M4188.png,0.3,0.3,0.5,5.52576894190861,2019-03-13-14:46:27,61,M4134.png,0
112_CF_CFS_catch_test,112,1221,Right,4,Catch,CFS,congruent,aligned,Right,5,1,2.7051406497776,F3,F3047.png,F3112.png,F3047.png,F3112.png,F3062.png,0.3,0.3,0.5,2.70871783993789,2019-03-13-14:48:47,105,F3112.png,1
112_CF_CFS_catch_test,112,1221,Right,5,Catch,CFS,congruent,aligned,Right,5,1,3.05590031085012,M2,M2198.png,M2141.png,M2198.png,M2141.png,M2142.png,0.3,0.3,0.5,3.06704725278541,2019-03-13-14:49:18,115,M2141.png,1
112_CF_CFS_catch_test,112,1221,Right,6,Catch,CFS,incongruent,misaligned,Right,5,1,4.25592631433392,F2,F2032.png,F2067.png,F2032.png,F2016.png,F2017.png,0.3,0.3,0.5,4.25890091623296,2019-03-13-14:49:43,123,F2016.png,0
112_CF_CFS_catch_test,112,1221,Right,7,Catch,CFS,congruent,misaligned,Right,4,0,3.47570128152438,M1,M1122.png,M1119.png,M1186.png,M1125.png,M1122.png,0.3,0.3,0.5,3.48377197649097,2019-03-13-14:50:56,144,M1122.png,0
112_CF_CFS_catch_test,112,1221,Right,8,Catch,CFS,incongruent,misaligned,Left,4,1,4.88037848759268,M4,M4136.png,M4197.png,M4136.png,M4134.png,M4188.png,0.3,0.3,0.5,4.88387493007758,2019-03-13-14:51:41,159,M4134.png,0
112_CF_CFS_catch_test,112,1221,Right,9,Catch,CFS,congruent,misaligned,Left,5,0,3.67068124002253,F3,F3047.png,F3112.png,F3047.png,F3112.png,F3062.png,0.3,0.3,0.5,3.67546899481385,2019-03-13-14:53:38,196,F3062.png,0
112_CF_CFS_catch_test,112,1221,Right,10,Catch,CFS,congruent,misaligned,Left,5,0,3.73024393666128,M2,M2198.png,M2141.png,M2198.png,M2141.png,M2142.png,0.3,0.3,0.5,3.73380371101666,2019-03-13-14:59:15,305,M2142.png,0
112_CF_monocular_catch_test,112,1221,Right,1,Catch,monocular,incongruent,aligned,Right,4,0,3.63012093331781,F5,F5033.png,F5068.png,F5033.png,F5078.png,F5076.png,0.3,0.3,0.5,3.6337710016669,2019-03-13-15:02:27,25,F5076.png,0
112_CF_monocular_catch_test,112,1221,Right,2,Catch,monocular,incongruent,aligned,Right,5,1,3.25485777632275,M5,M5154.png,M5178.png,M5152.png,M5178.png,M5146.png,0.3,0.3,0.5,3.25879696238553,2019-03-13-15:02:41,29,M5178.png,1
112_CF_monocular_catch_test,112,1221,Right,3,Catch,monocular,incongruent,aligned,Left,5,0,2.72078106262779,M1,M1125.png,M1119.png,M1125.png,M1186.png,M1122.png,0.3,0.3,0.5,2.72533167275833,2019-03-13-15:06:04,96,M1122.png,0
112_CF_monocular_catch_test,112,1221,Right,4,Catch,monocular,congruent,aligned,Left,4,1,3.22013321028498,F4,F4018.png,F4020.png,F4040.png,F4064.png,F4018.png,0.3,0.3,0.5,3.22529387590475,2019-03-13-15:07:33,125,F4064.png,0
112_CF_monocular_catch_test,112,1221,Right,5,Catch,monocular,congruent,aligned,Right,4,0,3.54038837576809,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2201.png,0.3,0.3,0.5,3.5505653192231,2019-03-13-15:08:00,134,M2201.png,0
112_CF_monocular_catch_test,112,1221,Right,6,Catch,monocular,incongruent,misaligned,Left,5,0,2.8056324920326,F5,F5033.png,F5068.png,F5033.png,F5078.png,F5076.png,0.3,0.3,0.5,2.80859346798388,2019-03-13-15:09:20,163,F5076.png,0
112_CF_monocular_catch_test,112,1221,Right,7,Catch,monocular,incongruent,misaligned,Right,5,1,5.48504987708293,M5,M5154.png,M5178.png,M5152.png,M5178.png,M5146.png,0.3,0.3,0.5,5.49223744604387,2019-03-13-15:10:37,185,M5178.png,1
112_CF_monocular_catch_test,112,1221,Right,8,Catch,monocular,incongruent,misaligned,Left,5,0,2.93970202057972,M1,M1125.png,M1119.png,M1125.png,M1186.png,M1122.png,0.3,0.3,0.5,2.95040814619279,2019-03-13-15:14:04,251,M1122.png,0
112_CF_monocular_catch_test,112,1221,Right,9,Catch,monocular,congruent,misaligned,Left,4,1,2.2152780747856,F4,F4018.png,F4020.png,F4040.png,F4064.png,F4018.png,0.3,0.3,0.5,2.22529591797502,2019-03-13-15:15:09,274,F4064.png,0
112_CF_monocular_catch_test,112,1221,Right,10,Catch,monocular,congruent,misaligned,Right,5,1,2.67137683328474,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2201.png,0.3,0.3,0.5,2.67528283067804,2019-03-13-15:17:59,330,M2141.png,1
112_catch_test,112,1221,Right,1,Catch,monocular,incongruent,aligned,Right,5,1,2.26590398083499,F2,F2032.png,F2067.png,F2032.png,F2016.png,F2017.png,0.3,0.3,0.5,2.27526113016938,2019-03-13-15:19:35,1,F2016.png,0
112_catch_test,112,1221,Right,2,Catch,monocular,congruent,aligned,Left,4,1,1.07490920164855,M1,M1122.png,M1119.png,M1125.png,M1186.png,M1122.png,0.3,0.3,0.5,1.08345305772673,2019-03-13-15:19:38,2,M1186.png,0
112_catch_test,112,1221,Right,3,Catch,monocular,incongruent,aligned,Left,5,0,1.23977438553993,M4,M4188.png,M4197.png,M4188.png,M4136.png,M4134.png,0.3,0.3,0.5,1.25022333915695,2019-03-13-15:19:41,3,M4134.png,0
112_catch_test,112,1221,Right,4,Catch,monocular,congruent,aligned,Right,5,1,2.152828648992,F3,F3047.png,F3079.png,F3047.png,F3079.png,F3062.png,0.3,0.3,0.5,2.15861955701257,2019-03-13-15:19:46,4,F3079.png,1
112_catch_test,112,1221,Right,5,Catch,monocular,congruent,aligned,Left,4,1,0.94010170524416,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2201.png,0.3,0.3,0.5,0.950110310339369,2019-03-13-15:19:49,5,M2141.png,1
112_catch_test,112,1221,Right,6,Catch,monocular,incongruent,misaligned,Left,5,0,1.61524420182104,F2,F2032.png,F2067.png,F2032.png,F2016.png,F2017.png,0.3,0.3,0.5,1.62518760105013,2019-03-13-15:19:53,6,F2017.png,0
112_catch_test,112,1221,Right,7,Catch,monocular,congruent,misaligned,Left,4,1,0.835444805037696,M1,M1122.png,M1119.png,M1125.png,M1186.png,M1122.png,0.3,0.3,0.5,0.841910092945909,2019-03-13-15:19:55,7,M1186.png,0
112_catch_test,112,1221,Right,8,Catch,monocular,incongruent,misaligned,Right,5,1,2.23587488901103,M4,M4188.png,M4197.png,M4188.png,M4136.png,M4134.png,0.3,0.3,0.5,2.2419463609549,2019-03-13-15:20:00,8,M4136.png,0
112_catch_test,112,1221,Right,9,Catch,monocular,congruent,misaligned,Right,4,0,1.35527126597299,F3,F3047.png,F3079.png,F3047.png,F3079.png,F3062.png,0.3,0.3,0.5,1.35859081632225,2019-03-13-15:20:03,9,F3062.png,0
112_catch_test,112,1221,Right,10,Catch,monocular,congruent,misaligned,Left,4,1,1.57465857593343,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2201.png,0.3,0.3,0.5,1.58361369768681,2019-03-13-15:20:07,10,M2141.png,1
112_catch_test,112,1221,Right,11,Catch,monocular,incongruent,aligned,Left,4,1,2.05032070723246,F5,F5076.png,F5033.png,F5076.png,F5068.png,F5078.png,0.3,0.3,0.5,2.05857031334017,2019-03-13-15:20:11,11,F5068.png,0
112_catch_test,112,1221,Right,12,Catch,monocular,incongruent,aligned,Right,4,0,1.48499807869666,M5,M5178.png,M5154.png,M5146.png,M5154.png,M5152.png,0.3,0.3,0.5,1.49182365175511,2019-03-13-15:20:15,12,M5152.png,0
112_catch_test,112,1221,Right,13,Catch,monocular,incongruent,aligned,Left,4,1,0.840584257282899,M1,M1186.png,M1122.png,M1186.png,M1119.png,M1125.png,0.3,0.3,0.5,0.850202467932831,2019-03-13-15:20:18,13,M1119.png,0
112_catch_test,112,1221,Right,14,Catch,monocular,congruent,aligned,Right,4,0,1.17959136888385,F4,F4020.png,F4018.png,F4064.png,F4040.png,F4020.png,0.3,0.3,0.5,1.18348368024454,2019-03-13-15:20:21,14,F4020.png,0
112_catch_test,112,1221,Right,15,Catch,monocular,congruent,aligned,Right,4,0,0.724910786157125,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2201.png,0.3,0.3,0.5,0.733412899789982,2019-03-13-15:20:24,15,M2201.png,0
112_catch_test,112,1221,Right,16,Catch,monocular,incongruent,misaligned,Left,5,0,1.49083941649587,F5,F5076.png,F5033.png,F5076.png,F5068.png,F5078.png,0.3,0.3,0.5,1.50020648821373,2019-03-13-15:20:28,16,F5078.png,0
112_catch_test,112,1221,Right,17,Catch,monocular,incongruent,misaligned,Right,4,0,0.859850787877804,M5,M5178.png,M5154.png,M5146.png,M5154.png,M5152.png,0.3,0.3,0.5,0.866724946405157,2019-03-13-15:20:31,17,M5152.png,0
112_catch_test,112,1221,Right,18,Catch,monocular,incongruent,misaligned,Right,5,1,2.20037841916201,M1,M1186.png,M1122.png,M1186.png,M1119.png,M1125.png,0.3,0.3,0.5,2.20862699880672,2019-03-13-15:20:35,18,M1119.png,0
112_catch_test,112,1221,Right,19,Catch,monocular,congruent,misaligned,Right,4,0,1.19499066946446,F4,F4020.png,F4018.png,F4064.png,F4040.png,F4020.png,0.3,0.3,0.5,1.20014004410768,2019-03-13-15:20:38,19,F4020.png,0
112_catch_test,112,1221,Right,20,Catch,monocular,congruent,misaligned,Left,4,1,0.880748352967203,M2,M2142.png,M2141.png,M2142.png,M2141.png,M2201.png,0.3,0.3,0.5,0.891732430958655,2019-03-13-15:20:41,20,M2141.png,1
112_CF_CFS_catch_test,112,1222,Right,1,Catch,CFS,incongruent,aligned,Right,5,1,1.99044098149466,F3,F3079.png,F3112.png,F3047.png,F3112.png,F3062.png,0.3,0.3,0.5,2.00022787265812,2019-03-14-09:28:57,6,F3112.png,1
112_CF_CFS_catch_test,112,1222,Right,2,Catch,CFS,incongruent,aligned,Left,4,1,1.78486220718264,F2,F2017.png,F2032.png,F2017.png,F2016.png,F2067.png,0.3,0.3,0.5,1.79199879562793,2019-03-14-09:30:04,26,F2016.png,0
112_CF_CFS_catch_test,112,1222,Right,3,Catch,CFS,congruent,aligned,Left,4,1,1.53529100809692,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,1.54196671895875,2019-03-14-09:30:44,41,M5154.png,1
112_CF_CFS_catch_test,112,1222,Right,4,Catch,CFS,incongruent,aligned,Right,5,1,1.36481591413371,M2,M2142.png,M2201.png,M2142.png,M2141.png,M2198.png,0.3,0.3,0.5,1.37533398227993,2019-03-14-09:31:24,49,M2141.png,0
112_CF_CFS_catch_test,112,1222,Right,5,Catch,CFS,incongruent,aligned,Right,5,1,1.59980736890907,F1,F1002.png,F1046.png,F1002.png,F1015.png,F1059.png,0.3,0.3,0.5,1.60866258252258,2019-03-14-09:32:01,63,F1015.png,0
112_CF_CFS_catch_test,112,1222,Right,6,Catch,CFS,incongruent,misaligned,Left,5,0,1.30559146058522,F3,F3079.png,F3112.png,F3047.png,F3112.png,F3062.png,0.3,0.3,0.5,1.31681128071614,2019-03-14-09:36:38,155,F3062.png,0
112_CF_CFS_catch_test,112,1222,Right,7,Catch,CFS,incongruent,misaligned,Right,5,1,2.01468204750063,F2,F2017.png,F2032.png,F2017.png,F2016.png,F2067.png,0.3,0.3,0.5,2.02538590371523,2019-03-14-09:40:13,225,F2016.png,0
112_CF_CFS_catch_test,112,1222,Right,8,Catch,CFS,congruent,misaligned,Left,4,1,1.41969866749241,M5,M5178.png,M5154.png,M5178.png,M5154.png,M5152.png,0.3,0.3,0.5,1.42525691273613,2019-03-14-09:40:16,226,M5154.png,1
112_CF_CFS_catch_test,112,1222,Right,9,Catch,CFS,incongruent,misaligned,Left,4,1,1.49998306351836,M2,M2142.png,M2201.png,M2142.png,M2141.png,M2198.png,0.3,0.3,0.5,1.50864617025854,2019-03-14-09:40:22,228,M2141.png,0
112_CF_CFS_catch_test,112,1222,Right,10,Catch,CFS,incongruent,misaligned,Right,4,0,1.17491210992648,F1,F1002.png,F1046.png,F1002.png,F1015.png,F1059.png,0.3,0.3,0.5,1.18356169070603,2019-03-14-09:40:31,231,F1059.png,0
112_CF_monocular_catch_test,112,1222,Right,1,Catch,monocular,congruent,aligned,Left,4,1,19.2687391901625,M2,M2141.png,M2142.png,M2201.png,M2198.png,M2141.png,0.3,0.3,0.5,19.2771704785155,2019-03-14-09:09:23,21,M2198.png,0
112_CF_monocular_catch_test,112,1222,Right,2,Catch,monocular,congruent,aligned,Right,5,1,3.69059614703599,M1,M1125.png,M1186.png,M1125.png,M1186.png,M1119.png,0.3,0.3,0.5,3.70037414226988,2019-03-14-09:10:15,38,M1186.png,1
112_CF_monocular_catch_test,112,1222,Right,3,Catch,monocular,incongruent,aligned,Left,5,0,3.17529087123648,M3,M3153.png,M3183.png,M3153.png,M3013.png,M3187.png,0.3,0.3,0.5,3.18377656162056,2019-03-14-09:14:08,98,M3187.png,0
112_CF_monocular_catch_test,112,1222,Right,4,Catch,monocular,incongruent,aligned,Right,5,1,2.58039063395483,M4,M4188.png,M4197.png,M4136.png,M4197.png,M4134.png,0.3,0.3,0.5,2.58356613867045,2019-03-14-09:14:57,114,M4197.png,1
112_CF_monocular_catch_test,112,1222,Right,5,Catch,monocular,congruent,aligned,Left,5,0,2.73515483194387,F2,F2032.png,F2067.png,F2032.png,F2067.png,F2017.png,0.3,0.3,0.5,2.74212508050869,2019-03-14-09:18:16,166,F2017.png,0
112_CF_monocular_catch_test,112,1222,Right,6,Catch,monocular,congruent,misaligned,Right,4,0,2.00048996043017,M2,M2141.png,M2142.png,M2201.png,M2198.png,M2141.png,0.3,0.3,0.5,2.00852743282292,2019-03-14-09:18:28,170,M2141.png,0
112_CF_monocular_catch_test,112,1222,Right,7,Catch,monocular,congruent,misaligned,Right,5,1,2.45083613184465,M1,M1125.png,M1186.png,M1125.png,M1186.png,M1119.png,0.3,0.3,0.5,2.45864846878817,2019-03-14-09:19:15,186,M1186.png,1
112_CF_monocular_catch_test,112,1222,Right,8,Catch,monocular,incongruent,misaligned,Right,5,1,18.3706396686609,M3,M3153.png,M3183.png,M3153.png,M3013.png,M3187.png,0.3,0.3,0.5,18.3770532917506,2019-03-14-09:24:23,273,M3013.png,0
112_CF_monocular_catch_test,112,1222,Right,9,Catch,monocular,incongruent,misaligned,Left,4,1,2.2350272367828,M4,M4188.png,M4197.png,M4136.png,M4197.png,M4134.png,0.3,0.3,0.5,2.24186614251221,2019-03-14-09:26:02,298,M4197.png,1
112_CF_monocular_catch_test,112,1222,Right,10,Catch,monocular,congruent,misaligned,Left,4,1,2.94036647808434,F2,F2032.png,F2067.png,F2032.png,F2067.png,F2017.png,0.3,0.3,0.5,2.95033162999107,2019-03-14-09:26:57,316,F2067.png,1
112_catch_test,112,1222,Right,1,Catch,monocular,incongruent,aligned,Right,4,0,2.09099714817057,F3,F3079.png,F3047.png,F3112.png,F3047.png,F3062.png,0.3,0.3,0.5,2.10027765564882,2019-03-14-09:46:40,1,F3062.png,0
112_catch_test,112,1222,Right,2,Catch,monocular,incongruent,aligned,Right,5,1,1.26995656391273,F2,F2067.png,F2016.png,F2067.png,F2032.png,F2017.png,0.3,0.3,0.5,1.27519819973077,2019-03-14-09:46:44,2,F2032.png,0
112_catch_test,112,1222,Right,3,Catch,monocular,congruent,aligned,Left,4,1,0.899794538241167,M5,M5146.png,M5152.png,M5146.png,M5152.png,M5178.png,0.3,0.3,0.5,0.908536157676735,2019-03-14-09:46:47,3,M5152.png,1
112_catch_test,112,1222,Right,4,Catch,monocular,incongruent,aligned,Left,4,1,1.41049856553127,M2,M2201.png,M2198.png,M2201.png,M2141.png,M2142.png,0.3,0.3,0.5,1.41683109880114,2019-03-14-09:46:50,4,M2141.png,0
112_catch_test,112,1222,Right,5,Catch,monocular,incongruent,aligned,Right,5,1,0.590527545733039,F1,F1002.png,F1059.png,F1002.png,F1046.png,F1015.png,0.3,0.3,0.5,0.600088564290672,2019-03-14-09:46:53,5,F1046.png,0
112_catch_test,112,1222,Right,6,Catch,monocular,incongruent,misaligned,Left,4,1,0.96073165599455,F3,F3079.png,F3047.png,F3112.png,F3047.png,F3062.png,0.3,0.3,0.5,0.966842764623379,2019-03-14-09:46:56,6,F3047.png,1
112_catch_test,112,1222,Right,7,Catch,monocular,incongruent,misaligned,Left,4,1,1.05017030572935,F2,F2067.png,F2016.png,F2067.png,F2032.png,F2017.png,0.3,0.3,0.5,1.05850134379853,2019-03-14-09:46:59,7,F2032.png,0
112_catch_test,112,1222,Right,8,Catch,monocular,congruent,misaligned,Left,4,1,0.725650215469614,M5,M5146.png,M5152.png,M5146.png,M5152.png,M5178.png,0.3,0.3,0.5,0.733497451829408,2019-03-14-09:47:02,8,M5152.png,1
112_catch_test,112,1222,Right,9,Catch,monocular,incongruent,misaligned,Right,5,1,0.825323145408674,M2,M2201.png,M2198.png,M2201.png,M2141.png,M2142.png,0.3,0.3,0.5,0.833430850578679,2019-03-14-09:47:05,9,M2141.png,0
112_catch_test,112,1222,Right,10,Catch,monocular,incongruent,misaligned,Right,5,1,1.86018922821904,F1,F1002.png,F1059.png,F1002.png,F1046.png,F1015.png,0.3,0.3,0.5,1.86684851582595,2019-03-14-09:47:09,10,F1046.png,0
112_catch_test,112,1222,Right,11,Catch,monocular,congruent,aligned,Right,4,0,1.46055869859401,M2,M2141.png,M2142.png,M2201.png,M2198.png,M2141.png,0.3,0.3,0.5,1.46677661123249,2019-03-14-09:47:13,11,M2141.png,0
112_catch_test,112,1222,Right,12,Catch,monocular,congruent,aligned,Left,4,1,2.19506241692125,M1,M1119.png,M1186.png,M1119.png,M1186.png,M1122.png,0.3,0.3,0.5,2.20025661335376,2019-03-14-09:47:17,12,M1186.png,1
112_catch_test,112,1222,Right,13,Catch,monocular,incongruent,aligned,Left,5,0,0.894818292083983,M3,M3013.png,M3153.png,M3013.png,M3187.png,M3183.png,0.3,0.3,0.5,0.900150033274258,2019-03-14-09:47:20,13,M3183.png,0
112_catch_test,112,1222,Right,14,Catch,monocular,incongruent,aligned,Right,5,1,2.82084649276794,M4,M4134.png,M4188.png,M4197.png,M4188.png,M4136.png,0.3,0.3,0.5,2.82522226367701,2019-03-14-09:47:25,14,M4188.png,1
112_catch_test,112,1222,Right,15,Catch,monocular,congruent,aligned,Left,4,1,0.820728108474214,F2,F2067.png,F2016.png,F2067.png,F2016.png,F2032.png,0.3,0.3,0.5,0.825092930546816,2019-03-14-09:47:28,15,F2016.png,1
112_catch_test,112,1222,Right,16,Catch,monocular,congruent,misaligned,Left,5,0,0.600526820959203,M2,M2141.png,M2142.png,M2201.png,M2198.png,M2141.png,0.3,0.3,0.5,0.608325814008367,2019-03-14-09:47:31,16,M2141.png,0
112_catch_test,112,1222,Right,17,Catch,monocular,congruent,misaligned,Left,4,1,0.910400539230068,M1,M1119.png,M1186.png,M1119.png,M1186.png,M1122.png,0.3,0.3,0.5,0.916731019593044,2019-03-14-09:47:34,17,M1186.png,1
