Viewing,Participant,Congruency,Alignment,FaceGroup,WithCatch,isCorrect,reactionTime,ExpCode,RT.Z,View_D,Con_D,Ali_D,View_Con,View_Ali,Con_Ali,View_Con_Ali
monocular,1117,congruent,aligned,F2,FALSE,1,0.579877369405949,E3,-0.1457213712345965,1,0,0,0,0,0,0
monocular,1117,incongruent,misaligned,M3,FALSE,1,0.512719105785436,E3,-0.5914631358237563,1,1,1,1,1,1,1
monocular,1117,congruent,aligned,M1,FALSE,0,0.55662066856712,E3,-1.2063975782285246,1,0,0,0,0,0,0
monocular,1117,congruent,misaligned,M5,FALSE,1,0.442401727228571,E3,-0.9716971696797433,1,0,1,0,1,0,0
monocular,1117,congruent,misaligned,M2,FALSE,1,0.583179215103883,E3,-0.2258304391600111,1,0,1,0,1,0,0
monocular,1117,incongruent,aligned,M5,FALSE,1,0.530895171697921,E3,-0.827289392671003,1,1,0,1,0,0,0
monocular,1117,congruent,aligned,M2,FALSE,1,0.600780556338577,E3,-0.03856088005392033,1,0,0,0,0,0,0
monocular,1117,incongruent,aligned,F3,FALSE,0,0.683910565663609,E3,-0.4867422105239031,1,1,0,1,0,0,0
monocular,1117,congruent,aligned,F5,FALSE,1,0.552651701780633,E3,-0.28529415144528875,1,0,0,0,0,0,0
monocular,1117,incongruent,aligned,F1,FALSE,1,0.409832933228245,E3,-1.260534663906552,1,1,0,1,0,0,0
monocular,1117,congruent,misaligned,F4,FALSE,1,0.892550595774082,E3,1.4132797886147175,1,0,1,0,1,0,0
monocular,1117,incongruent,misaligned,F1,FALSE,0,0.851993229662185,E3,0.21215393392603749,1,1,1,1,1,1,1
monocular,1117,incongruent,misaligned,M4,FALSE,0,0.780924773538572,E3,-0.06041577638057166,1,1,1,1,1,1,1
monocular,1117,congruent,aligned,F4,FALSE,1,0.600435035754344,E3,-0.04033219634357406,1,0,0,0,0,0,0
monocular,1117,congruent,misaligned,M3,FALSE,1,0.635317410420612,E3,0.050407941443366425,1,0,1,0,1,0,0
monocular,1117,incongruent,aligned,M4,FALSE,1,0.900713445196743,E3,0.49617876912077163,1,1,0,1,0,0,0
monocular,1117,incongruent,aligned,M5,FALSE,0,0.955448796907149,E3,0.9655325307720907,1,1,0,1,0,0,0
monocular,1117,incongruent,misaligned,M3,FALSE,1,0.49592421754096,E3,-0.6785512908707195,1,1,1,1,1,1,1
monocular,1117,congruent,aligned,F5,FALSE,1,1.43061814615612,E3,4.215613567682155,1,0,0,0,0,0,0
monocular,1117,incongruent,aligned,M5,FALSE,0,0.52039597714429,E3,-1.3612713906415712,1,1,0,1,0,0,0
monocular,1117,incongruent,misaligned,M5,FALSE,0,0.606475841268548,E3,-0.7294818786388289,1,1,1,1,1,1,1
monocular,1117,incongruent,aligned,M1,FALSE,0,0.649294332248246,E3,-0.6718810810163213,1,1,0,1,0,0,0
monocular,1117,incongruent,misaligned,M5,FALSE,0,0.674471609912871,E3,-0.46869688382732033,1,1,1,1,1,1,1
monocular,1117,incongruent,aligned,M3,FALSE,0,0.98139249574524,E3,1.1042878667916338,1,1,0,1,0,0,0
monocular,1117,incongruent,aligned,M1,FALSE,0,0.83064155696411,E3,0.2980228351020963,1,1,0,1,0,0,0
monocular,1117,incongruent,aligned,F2,FALSE,1,0.944035622333104,E3,0.6512157866186643,1,1,0,1,0,0,0
monocular,1117,congruent,aligned,F1,FALSE,1,0.809561750902503,E3,1.0317589439455632,1,0,0,0,0,0,0
monocular,1117,congruent,aligned,F4,FALSE,1,0.426547811081036,E3,-0.9317675772782668,1,0,0,0,0,0,0
monocular,1117,incongruent,aligned,F1,FALSE,1,0.845604128389823,E3,0.2989591306155714,1,1,0,1,0,0,0
monocular,1117,congruent,misaligned,M3,FALSE,1,0.808057451649802,E3,0.9656185459654153,1,0,1,0,1,0,0
monocular,1117,congruent,misaligned,M1,FALSE,0,0.938854409914711,E3,0.2531493156104613,1,0,1,0,1,0,0
monocular,1117,congruent,aligned,M3,FALSE,1,0.329710009345945,E3,-1.4282079732923052,1,0,0,0,0,0,0
monocular,1117,incongruent,misaligned,M4,FALSE,1,0.375578985860557,E3,-1.3025890363551427,1,1,1,1,1,1,1
monocular,1117,congruent,misaligned,F2,FALSE,1,0.546138148272803,E3,-0.42208127321900957,1,0,1,0,1,0,0
monocular,1117,incongruent,misaligned,F3,FALSE,1,0.463081701695046,E3,-0.8488527582271368,1,1,1,1,1,1,1
monocular,1117,incongruent,aligned,F3,FALSE,1,0.651245626866512,E3,-0.3965913793850644,1,1,0,1,0,0,0
monocular,1117,incongruent,misaligned,M4,FALSE,1,0.724327649330007,E3,0.5058110693519174,1,1,1,1,1,1,1
monocular,1117,congruent,aligned,F2,FALSE,0,0.726526677510265,E3,-0.45049326725157385,1,0,0,0,0,0,0
monocular,1117,incongruent,aligned,F5,FALSE,1,0.723275728678345,E3,-0.1388173501661306,1,1,0,1,0,0,0
monocular,1117,incongruent,misaligned,F3,FALSE,0,0.689397373340398,E3,-0.41145192262442354,1,1,1,1,1,1,1
monocular,1117,incongruent,misaligned,M2,FALSE,0,1.05683050309563,E3,0.9977688090070095,1,1,1,1,1,1,1
monocular,1117,incongruent,misaligned,F2,FALSE,1,0.905572912655771,E3,1.4456396269627976,1,1,1,1,1,1,1
monocular,1117,congruent,aligned,F4,FALSE,1,0.863949164293444,E3,1.310576808025536,1,0,0,0,0,0,0
monocular,1117,incongruent,aligned,M1,FALSE,1,0.928675720873798,E3,0.5962473277663592,1,1,0,1,0,0,0
monocular,1117,incongruent,misaligned,F5,FALSE,1,0.452534172462038,E3,-0.9035458796004632,1,1,1,1,1,1,1
monocular,1117,congruent,aligned,F1,FALSE,1,0.611033834586124,E3,0.014002699689235749,1,0,0,0,0,0,0
monocular,1117,incongruent,misaligned,F1,FALSE,1,0.488361967205492,E3,-0.7177645574392422,1,1,1,1,1,1,1
monocular,1117,congruent,misaligned,F5,FALSE,1,0.509715692816826,E3,-0.6150545829325029,1,0,1,0,1,0,0
monocular,1117,incongruent,misaligned,M1,FALSE,1,0.692523223588069,E3,0.3408925108075018,1,1,1,1,1,1,1
monocular,1117,incongruent,misaligned,M2,FALSE,1,1.262468564757,E3,3.296285099164843,1,1,1,1,1,1,1
CFS,1118,incongruent,misaligned,F1,FALSE,1,1.49613464121057,E3,3.3497537089850717,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,M4,FALSE,1,0.705464108222714,E3,-0.02386022923433588,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F5,FALSE,1,0.556103546148734,E3,-0.747672504690792,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,F4,FALSE,1,0.615636823914883,E3,-0.3977863726251027,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M1,FALSE,1,0.720537970352552,E3,0.015254461472146942,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,F4,FALSE,1,0.707053747850978,E3,-0.017077593252706826,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,M5,FALSE,1,0.65755559975014,E3,-0.1439090247085128,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,M1,FALSE,1,0.570019010837768,E3,-0.6740666115158543,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,F5,FALSE,1,0.748072677427444,E3,0.15794098500020434,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,M2,FALSE,1,1.16881900538033,E3,1.9531712575545648,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,F2,FALSE,1,0.772944413080495,E3,0.5549330889706245,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M2,FALSE,1,0.792692760057207,E3,0.28029996620860087,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,F5,FALSE,1,0.638323902760476,E3,-0.28674169333021265,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,M2,FALSE,1,0.623485152235617,E3,-0.2299378929604341,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,F5,FALSE,1,1.46517635813098,E3,3.217661654275539,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,M2,FALSE,1,0.59330384408122006,E3,-0.5024229359944296,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,M3,FALSE,0,0.828361020200646,E3,NaN,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,F3,FALSE,1,0.892228972602197,E3,0.7730235843805552,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,M2,FALSE,1,0.779207511098548,E3,0.9665734353637775,0,0,1,0,0,0,0
CFS,1118,incongruent,aligned,F4,FALSE,1,0.702736127862408,E3,-0.05013687772171744,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,M4,FALSE,1,1.17362529617571,E3,2.981621319582849,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,F4,FALSE,1,0.785282979373278,E3,0.3167090028437962,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,F3,FALSE,1,0.796730841609133,E3,0.36555446500583344,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,F2,FALSE,1,0.591589318860315,E3,-0.45841139715955126,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,F3,FALSE,1,1.17011144492972,E3,1.6666684420708522,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,M5,FALSE,1,0.869859738937748,E3,0.5637566979113443,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,F3,FALSE,1,0.993049875444513,E3,1.2032037781553064,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,M3,FALSE,1,0.775572484966688,E3,0.21741222208008026,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,M1,FALSE,1,2.07520509283972,E3,4.991340355411454,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,M1,FALSE,1,0.658898889715829,E3,-0.2225435791720429,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,M1,FALSE,1,0.590568929051415,E3,-0.5496078545023566,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,M3,FALSE,1,0.61778928977742,E3,-0.27370273190567557,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,M3,FALSE,1,0.65187044995082,E3,-0.011836070447003105,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,F1,FALSE,1,0.668120737656636,E3,-0.07992220403856704,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,F1,FALSE,1,0.628297471494307,E3,-0.3235716882137772,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,M4,FALSE,1,0.634835317816851,E3,-0.29955627931935924,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,F1,FALSE,1,0.718166474043528,E3,0.006543266570481905,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,M3,FALSE,1,0.66064455079686,E3,-0.21509523462312083,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F4,FALSE,1,0.548753218370393,E3,-0.8041496253682561,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,F1,FALSE,1,0.673911506582272,E3,-0.1584881080285931,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,F4,FALSE,0,1.14410165772802,E3,NaN,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,M3,FALSE,1,0.677148267426446,E3,-0.02524777067236778,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,M2,FALSE,1,0.684567117290044,E3,-0.11302300555647142,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,F4,FALSE,1,0.942338889031817,E3,1.5808557083537789,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,F3,FALSE,1,0.640152706852405,E3,-0.2800239646029382,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,M5,FALSE,1,0.617597342331919,E3,-0.39876802426152264,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F2,FALSE,1,0.564527967334925,E3,-0.6829424591311526,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,F3,FALSE,1,0.736522984081148,E3,0.638601778028207,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,M2,FALSE,1,0.605258462514939,E3,-0.45141525872373983,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,M1,FALSE,1,0.762817389035718,E3,0.8406379764869023,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,F3,FALSE,1,0.639221869324956,E3,-0.2549456369429902,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,F2,FALSE,1,0.662609873660131,E3,-0.2067096424858024,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,F3,FALSE,1,0.499925004490706,E3,-1.0985847440628802,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,M5,FALSE,1,0.839777644926471,E3,0.9597026299618475,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,M3,FALSE,1,0.692716197490427,E3,0.3020071053298854,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,M2,FALSE,1,0.609970083057306,E3,-0.4321064860250312,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,M5,FALSE,1,0.504158903101143,E3,-0.8827844176290988,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,M4,FALSE,1,0.510709645273892,E3,-1.0332685236887753,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,F4,FALSE,1,0.565195347583995,E3,-0.6223555901267244,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,M3,FALSE,1,0.611005556195778,E3,-0.4258352348017781,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,F5,FALSE,1,0.633111554483548,E3,-0.3058881628241354,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,M1,FALSE,1,0.810686549993079,E3,0.4251003445568155,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,F1,FALSE,1,0.604786475574656,E3,-0.4099344065570417,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,F3,FALSE,1,0.487563725867858,E3,-1.1734497316751176,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,F1,FALSE,1,0.551087723575165,E3,-0.7862121760261218,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,M4,FALSE,1,0.508191654807433,E3,-1.048518509619094,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,M4,FALSE,1,0.568767576597111,E3,-0.6503669154076029,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,M1,FALSE,1,0.609038060167677,E3,-0.435288562723126,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,M3,FALSE,1,0.585213956229836,E3,-0.48182995624883396,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,F4,FALSE,1,1.03451526081562,E3,2.9282609988968065,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,F2,FALSE,1,0.563977969668031,E3,-0.7106536415583155,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,F3,FALSE,1,0.734200454207439,E3,0.06544073384705704,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,M2,FALSE,1,0.854665058388036,E3,1.546360505112079,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,M5,FALSE,1,0.775538954040258,E3,0.5706466961740957,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,M2,FALSE,1,0.915290722540249,E3,1.4170408869984754,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M1,FALSE,1,0.6736956084751,E3,-0.1568111421790533,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,F5,FALSE,1,0.505839791458129,E3,-0.8756124437750968,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,F2,FALSE,1,0.604786475574656,E3,-0.4099344065570417,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,F3,FALSE,1,0.519558638820399,E3,-1.0284696614394895,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,M1,FALSE,1,0.76573389531859,E3,0.5112632276728567,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,F1,FALSE,1,0.623050565834092,E3,-0.23327708944035605,0,0,1,0,0,0,0
CFS,1118,incongruent,aligned,M5,FALSE,1,1.03591882255614,E3,1.173739954932329,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,F4,FALSE,1,0.677386708930953,E3,0.18422115055269206,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,M4,FALSE,1,0.78117488687576,E3,0.29918069297147915,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,F4,FALSE,1,0.512909342468902,E3,-0.7474258082703491,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,M1,FALSE,1,0.59150617584919,E3,-0.4756521744160095,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,F1,FALSE,1,0.570568507446296,E3,-0.6707386340431699,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,F2,FALSE,1,0.487518561762954,E3,-0.9537850242447309,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,F1,FALSE,1,0.956032759275331,E3,1.6637914189241527,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,F5,FALSE,1,0.584811965921745,E3,-0.4833065834352376,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,M3,FALSE,1,0.484628112023984,E3,-0.9661179253966974,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F2,FALSE,1,0.711320387145406,E3,0.44495461677920883,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,M2,FALSE,1,0.573708689715659,E3,-0.6517203986430304,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,M1,FALSE,1,0.577832612842485,E3,-0.5807146275893407,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,F2,FALSE,1,0.597700843405164,E3,-0.5064140477744612,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M1,FALSE,1,0.614286676589018,E3,-0.3750374082668936,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,F2,FALSE,1,0.610130210338411,E3,-0.4306286027462524,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F2,FALSE,1,0.597110288519616,E3,-0.43259230591458137,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,M5,FALSE,1,0.745828500431799,E3,0.14836558478422665,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F5,FALSE,1,0.670896026658738,E3,0.13434921871216424,0,0,1,0,0,0,0
CFS,1118,incongruent,aligned,F5,FALSE,1,0.582979937866639,E3,-0.49003615471587536,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,M4,FALSE,1,0.924319095520332,E3,0.7638017359765341,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,F4,FALSE,1,0.471403872308656,E3,-0.8998874581895714,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,F5,FALSE,1,0.798442195835833,E3,0.7093581487366589,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,M5,FALSE,1,0.622389185421071,E3,-0.3568912940545291,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,M4,FALSE,1,0.749083737500769,E3,0.735113825935806,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,F3,FALSE,1,0.537935388813366,E3,-0.7386677239764033,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,M4,FALSE,1,0.511489161239751,E3,-1.0904724554467538,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,M2,FALSE,1,0.532279268991715,E3,-0.930729181430453,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,M5,FALSE,1,0.506092839574649,E3,-1.1319357369608696,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,F1,FALSE,1,0.716361659267477,E3,0.4836898327576177,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,F4,FALSE,1,0.594802051733495,E3,-0.4960304197601875,0,1,1,0,0,1,0
CFS,1118,congruent,aligned,F5,FALSE,1,0.574019797787969,E3,-0.6498362001963988,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,M1,FALSE,1,0.682069444088029,E3,0.22020150497254362,0,0,1,0,0,0,0
CFS,1118,incongruent,aligned,M5,FALSE,1,0.721845584854236,E3,0.02005770942031737,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,M4,FALSE,1,0.599981288545678,E3,-0.4739317771904536,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,M5,FALSE,1,0.62984752739203,E3,-0.3464992304462454,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,M3,FALSE,1,0.541132802141874,E3,-0.6437528415130331,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,F4,FALSE,1,0.49853856467962,E3,-1.1069815938103016,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,F5,FALSE,1,0.796540947077574,E3,1.0997569592914,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,M5,FALSE,1,0.525001347225043,E3,-0.9866499618762807,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,F2,FALSE,1,0.443148592471061,E3,-1.1431017378395152,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,F1,FALSE,0,0.868519870495675,E3,-0.7071067811865475,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,M2,FALSE,0,0.60607296825674,E3,-1.0920915925117474,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,F3,FALSE,1,0.912466597380899,E3,1.3999368234528682,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,M3,FALSE,1,0.510316512270492,E3,-1.035649498855462,0,0,0,0,0,0,0
CFS,1118,congruent,misaligned,F4,FALSE,1,0.476765056840122,E3,-1.357279255597011,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,F3,FALSE,1,0.570421724105472,E3,-0.6376570756201427,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,M4,FALSE,1,0.518531247059855,E3,-0.8214608474679997,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,F1,FALSE,1,0.592590114364612,E3,-0.505468260715172,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F2,FALSE,1,0.495139320143153,E3,-1.2160984107124306,0,0,1,0,0,0,0
CFS,1118,incongruent,aligned,F2,FALSE,1,0.606330608945427,E3,-0.4042623560900997,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,M4,FALSE,1,0.585175673826143,E3,-0.524293342196047,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,M3,FALSE,1,0.877635834466673,E3,1.1889873971306963,0,0,0,0,0,0,0
CFS,1118,incongruent,misaligned,M3,FALSE,1,0.581692958440271,E3,-0.5519639824848758,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F1,FALSE,1,0.777499486771376,E3,0.953449626609291,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,F5,FALSE,1,0.58135691190455,E3,-0.6053996193048296,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,F2,FALSE,1,0.601081467124914,E3,-0.4859396000556861,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,F4,FALSE,1,0.914096268829326,E3,0.7262503236414475,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,F3,FALSE,1,0.600416164130365,E3,-0.42598783013916164,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,M4,FALSE,0,1.05152071732255,E3,0.22123513575676512,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,F1,FALSE,1,1.01260568229463,E3,2.006420309530948,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M3,FALSE,0,1.27185610603829,E3,0.8708564567549819,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,F5,FALSE,1,0.807728185163796,E3,1.1857154382186743,0,0,1,0,0,0,0
CFS,1118,congruent,misaligned,M5,FALSE,1,0.602117687563805,E3,-0.39411735777251206,0,0,1,0,0,0,0
CFS,1118,incongruent,misaligned,F5,FALSE,1,0.847042102502201,E3,0.5802213381430599,0,1,1,0,0,1,0
CFS,1118,incongruent,misaligned,M1,FALSE,1,0.655560851787868,E3,-0.23678623880110367,0,1,1,0,0,1,0
CFS,1118,congruent,misaligned,F3,FALSE,1,1.00043327174581,E3,2.6663879685136465,0,0,1,0,0,0,0
CFS,1118,congruent,aligned,M1,FALSE,1,0.604226372244739,E3,-0.4668927611306108,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M4,FALSE,1,0.55106587879618,E3,-0.6072657652398892,0,1,0,0,0,0,0
CFS,1118,incongruent,aligned,F1,FALSE,1,0.646001116271691,E3,-0.25854105774692826,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,F5,FALSE,1,0.583179899407241,E3,-0.5943588571822146,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M2,FALSE,1,0.561126130171942,E3,-0.5703115392684921,0,1,0,0,0,0,0
CFS,1118,congruent,aligned,M4,FALSE,1,0.711247508703309,E3,0.1812712597344469,0,0,0,0,0,0,0
CFS,1118,congruent,aligned,M2,FALSE,1,0.590982340664141,E3,-0.5471040637368705,0,0,0,0,0,0,0
CFS,1118,incongruent,aligned,M5,FALSE,1,0.516945371106885,E3,-0.7326003025504428,0,1,0,0,0,0,0
CFS,1118,incongruent,misaligned,M3,FALSE,0,0.875349230585016,E3,0.7071067811865475,0,1,1,0,0,1,0
CFS,1118,incongruent,aligned,M2,FALSE,1,0.672017351399063,E3,-0.16297586798057617,0,1,0,0,0,0,0
CFS,1118,congruent,misaligned,M5,FALSE,1,0.637334740435108,E3,-0.12352292921137804,0,0,1,0,0,0,0
CFS,1118,incongruent,aligned,F2,FALSE,1,0.654768769192287,E3,-0.22633492142243294,0,1,0,0,0,0,0
monocular,1118,incongruent,misaligned,F4,FALSE,1,0.913517689274386,E3,0.22567575517730112,1,1,1,1,1,1,1
monocular,1118,incongruent,misaligned,F3,FALSE,1,1.22997093843833,E3,1.3612440982982341,1,1,1,1,1,1,1
monocular,1118,incongruent,aligned,M2,FALSE,1,1.33758913067652,E3,1.8671507576371948,1,1,0,1,0,0,0
monocular,1118,incongruent,misaligned,M3,FALSE,1,1.08145733360709,E3,0.8283143571289233,1,1,1,1,1,1,1
monocular,1118,congruent,misaligned,F4,FALSE,1,0.992803235139604,E3,0.8181611090118411,1,0,1,0,1,0,0
monocular,1118,congruent,misaligned,M4,FALSE,1,1.20393417417267,E3,1.9080467514550783,1,0,1,0,1,0,0
monocular,1118,congruent,misaligned,M2,FALSE,1,1.35818327816128,E3,2.7043008891330764,1,0,1,0,1,0,0
monocular,1118,incongruent,aligned,F3,FALSE,1,0.928067084299414,E3,0.22603427593470404,1,1,0,1,0,0,0
monocular,1118,congruent,misaligned,F1,FALSE,1,1.30178152292001,E3,2.413147619377428,1,0,1,0,1,0,0
monocular,1118,congruent,aligned,M2,FALSE,0,1.08412030502882,E3,-0.7071067811865483,1,0,0,0,0,0,0
monocular,1118,incongruent,aligned,F2,FALSE,1,0.83551277938875,E3,-0.14486735582149987,1,1,0,1,0,0,0
monocular,1118,incongruent,misaligned,F4,FALSE,1,1.24458939584463,E3,1.4137013174916322,1,1,1,1,1,1,1
monocular,1118,incongruent,misaligned,M3,FALSE,1,1.10921346561111,E3,0.9279151193727067,1,1,1,1,1,1,1
monocular,1118,incongruent,aligned,M3,FALSE,1,1.36772453745289,E3,1.9879152272940217,1,1,0,1,0,0,0
monocular,1118,incongruent,misaligned,F1,FALSE,1,0.643737778747322,E3,-0.7424088728488125,1,1,1,1,1,1,1
monocular,1118,incongruent,misaligned,F3,FALSE,1,0.877292997853033,E3,0.09568621351169511,1,1,1,1,1,1,1
monocular,1118,congruent,misaligned,M5,FALSE,0,1.25338544740691,E3,1.2161357707572804,1,0,1,0,1,0,0
monocular,1118,incongruent,aligned,M1,FALSE,1,1.50162629054194,E3,2.524512404093982,1,1,0,1,0,0,0
monocular,1118,incongruent,aligned,F1,FALSE,0,1.12001189725652,E3,NaN,1,1,0,1,0,0,0
